student_id,academic_year,grade_level,class,subject,factor_1,factor_2,factor_3,gpa
S016,2023-2024,10,10A2,Math,8.2;7.9,5.9,5.3,6.26
S016,2023-2024,10,10A2,Literature,5.8;7.1,5.5,7.4,6.59
S016,2023-2024,10,10A2,English,8.5;5.7,6.6,7.8,7.26
S016,2023-2024,10,10A2,Physics,8.2;7.2,6.5,6.2,6.71
S016,2023-2024,10,10A2,Chemistry,7.8;5.8,5.3,6.3,6.16
S016,2023-2024,10,10A2,Biology,7.0;6.0,6.9,6.2,6.49
S016,2023-2024,10,10A2,History,6.4;7.3,7.4,7.3,7.2
S016,2023-2024,10,10A2,Geography,7.6;7.3,7.3,5.3,6.49
S016,2024-2025,11,11B2,Math,6.0;8.1,6.9,5.5,6.34
S016,2024-2025,11,11B2,Literature,7.1;8.3,5.8,6.0,6.43
S016,2024-2025,11,11B2,English,6.0;7.6,8.0,7.7,7.53
S016,2024-2025,11,11B2,Physics,5.6;8.4,6.8,7.7,7.24
S016,2024-2025,11,11B2,Chemistry,7.6;7.1,5.4,5.7,6.09
S016,2024-2025,11,11B2,Biology,7.6;8.1,5.7,7.4,7.04
S016,2024-2025,11,11B2,History,6.1;8.2,7.5,8.1,7.66
S016,2024-2025,11,11B2,Geography,8.4;6.3,6.1,7.5,7.06
S016,2025-2026,12,12C1,Math,8.0;6.6,7.6,5.6,6.66
S016,2025-2026,12,12C1,Literature,6.1;5.9,6.7,6.5,6.41
S016,2025-2026,12,12C1,English,7.6;7.4,7.9,7.9,7.79
S016,2025-2026,12,12C1,Physics,6.9;7.8,7.7,5.4,6.61
S016,2025-2026,12,12C1,Chemistry,6.0;7.7,5.2,5.9,5.97
S016,2025-2026,12,12C1,Biology,7.4;7.3,6.8,6.8,6.96
S016,2025-2026,12,12C1,History,8.3;6.0,5.4,6.0,6.16
S016,2025-2026,12,12C1,Geography,5.6;7.2,7.6,8.2,7.51
S017,2023-2024,10,10A1,Math,7.9;6.6,5.7,6.6,6.53
S017,2023-2024,10,10A1,Literature,6.7;5.7,7.7,7.7,7.27
S017,2023-2024,10,10A1,English,5.8;7.1,7.7,7.7,7.34
S017,2023-2024,10,10A1,Physics,7.9;7.9,6.8,7.3,7.33
S017,2023-2024,10,10A1,Chemistry,7.1;5.6,5.1,7.8,6.61
S017,2023-2024,10,10A1,Biology,5.5;7.8,6.7,5.9,6.34
S017,2023-2024,10,10A1,History,5.7;6.6,7.9,6.6,6.84
S017,2023-2024,10,10A1,Geography,7.9;5.7,7.1,6.4,6.71
S017,2024-2025,11,11B1,Math,7.4;7.7,7.6,7.1,7.37
S017,2024-2025,11,11B1,Literature,7.1;5.7,7.7,6.2,6.69
S017,2024-2025,11,11B1,English,6.7;8.3,7.6,8.1,7.79
S017,2024-2025,11,11B1,Physics,6.7;8.0,6.3,5.5,6.26
S017,2024-2025,11,11B1,Chemistry,7.2;7.4,6.7,8.3,7.56
S017,2024-2025,11,11B1,Biology,5.6;7.8,6.2,6.1,6.3
S017,2024-2025,11,11B1,History,5.9;6.6,5.9,6.0,6.04
S017,2024-2025,11,11B1,Geography,5.9;8.2,6.3,5.1,6.0
S017,2025-2026,12,12C1,Math,7.4;7.9,7.2,6.0,6.81
S017,2025-2026,12,12C1,Literature,7.4;5.9,7.0,7.9,7.29
S017,2025-2026,12,12C1,English,6.5;5.8,6.9,8.2,7.24
S017,2025-2026,12,12C1,Physics,7.2;8.1,7.8,6.9,7.37
S017,2025-2026,12,12C1,Chemistry,8.2;5.5,7.0,7.8,7.3
S017,2025-2026,12,12C1,Biology,7.4;8.4,7.2,8.3,7.87
S017,2025-2026,12,12C1,History,6.6;5.6,5.9,5.9,5.96
S017,2025-2026,12,12C1,Geography,6.5;6.8,8.0,6.9,7.14
S018,2023-2024,10,10A1,Math,9.8;8.3,9.4,9.5,9.34
S018,2023-2024,10,10A1,Literature,9.8;9.3,9.5,8.5,9.09
S018,2023-2024,10,10A1,English,8.2;9.7,8.1,9.4,8.9
S018,2023-2024,10,10A1,Physics,8.9;9.9,8.8,9.0,9.06
S018,2023-2024,10,10A1,Chemistry,9.1;8.0,9.2,8.8,8.84
S018,2023-2024,10,10A1,Biology,9.6;9.0,8.9,9.5,9.27
S018,2023-2024,10,10A1,History,8.1;9.4,9.9,9.1,9.23
S018,2023-2024,10,10A1,Geography,9.0;9.0,9.6,9.2,9.26
S018,2024-2025,11,11B1,Math,9.6;8.6,8.1,8.7,8.64
S018,2024-2025,11,11B1,Literature,9.7;9.1,8.3,9.6,9.17
S018,2024-2025,11,11B1,English,8.6;9.6,8.1,9.8,9.11
S018,2024-2025,11,11B1,Physics,10.0;8.4,8.0,8.9,8.73
S018,2024-2025,11,11B1,Chemistry,8.4;8.9,8.3,8.6,8.53
S018,2024-2025,11,11B1,Biology,9.5;8.2,8.6,9.9,9.23
S018,2024-2025,11,11B1,History,8.5;9.6,9.9,9.0,9.27
S018,2024-2025,11,11B1,Geography,8.5;9.6,9.8,10.0,9.67
S018,2025-2026,12,12C1,Math,9.9;9.8,9.0,9.3,9.37
S018,2025-2026,12,12C1,Literature,9.5;8.9,9.6,9.0,9.23
S018,2025-2026,12,12C1,English,10.0;8.6,8.6,8.9,8.93
S018,2025-2026,12,12C1,Physics,8.4;9.9,9.7,8.9,9.2
S018,2025-2026,12,12C1,Chemistry,9.7;9.4,8.3,8.7,8.83
S018,2025-2026,12,12C1,Biology,9.0;9.9,8.1,9.6,9.13
S018,2025-2026,12,12C1,History,9.9;9.2,8.9,9.2,9.21
S018,2025-2026,12,12C1,Geography,9.4;9.2,9.1,8.8,9.03
S019,2023-2024,10,10A2,Math,6.2;7.2,6.2,6.8,6.6
S019,2023-2024,10,10A2,Literature,7.7;7.7,7.7,7.4,7.57
S019,2023-2024,10,10A2,English,7.0;8.2,7.9,6.9,7.39
S019,2023-2024,10,10A2,Physics,8.0;8.3,7.6,7.6,7.76
S019,2023-2024,10,10A2,Chemistry,6.5;5.9,5.5,7.9,6.73
S019,2023-2024,10,10A2,Biology,7.0;5.7,5.4,6.9,6.31
S019,2023-2024,10,10A2,History,7.0;5.5,6.4,5.6,6.01
S019,2023-2024,10,10A2,Geography,5.8;7.5,7.7,8.4,7.7
S019,2024-2025,11,11B2,Math,5.9;7.4,7.5,7.0,7.04
S019,2024-2025,11,11B2,Literature,6.1;7.3,5.7,8.3,7.1
S019,2024-2025,11,11B2,English,5.6;8.2,6.3,6.2,6.43
S019,2024-2025,11,11B2,Physics,6.3;7.5,8.0,6.3,6.96
S019,2024-2025,11,11B2,Chemistry,8.2;7.4,6.2,5.9,6.53
S019,2024-2025,11,11B2,Biology,6.5;6.6,6.4,7.7,7.0
S019,2024-2025,11,11B2,History,5.6;7.1,6.5,5.3,5.94
S019,2024-2025,11,11B2,Geography,8.0;7.1,8.0,6.2,7.1
S019,2025-2026,12,12C1,Math,6.8;8.3,7.3,7.9,7.63
S019,2025-2026,12,12C1,Literature,7.6;5.5,5.3,7.2,6.47
S019,2025-2026,12,12C1,English,7.0;8.4,6.0,6.2,6.57
S019,2025-2026,12,12C1,Physics,7.1;6.9,5.4,5.7,5.99
S019,2025-2026,12,12C1,Chemistry,5.8;7.2,5.5,7.0,6.43
S019,2025-2026,12,12C1,Biology,8.1;6.7,6.3,7.5,7.13
S019,2025-2026,12,12C1,History,6.4;5.8,5.3,5.2,5.49
S019,2025-2026,12,12C1,Geography,7.4;6.1,5.4,6.5,6.26
S020,2023-2024,10,10A1,Math,8.5;8.9,9.5,9.5,9.27
S020,2023-2024,10,10A1,Literature,9.6;8.7,8.9,8.7,8.89
S020,2023-2024,10,10A1,English,9.9;8.5,8.8,9.3,9.13
S020,2023-2024,10,10A1,Physics,9.1;8.1,9.4,8.8,8.91
S020,2023-2024,10,10A1,Chemistry,10.0;8.7,8.1,9.2,8.93
S020,2023-2024,10,10A1,Biology,9.1;9.6,9.8,9.3,9.46
S020,2023-2024,10,10A1,History,9.1;9.6,8.6,9.7,9.29
S020,2023-2024,10,10A1,Geography,8.0;9.8,8.4,8.8,8.71
S020,2024-2025,11,11B1,Math,9.8;8.1,9.2,9.9,9.43
S020,2024-2025,11,11B1,Literature,8.3;9.6,9.9,9.4,9.41
S020,2024-2025,11,11B1,English,9.6;8.9,8.6,8.8,8.87
S020,2024-2025,11,11B1,Physics,9.9;8.5,8.3,8.8,8.77
S020,2024-2025,11,11B1,Chemistry,8.2;9.4,9.5,9.8,9.43
S020,2024-2025,11,11B1,Biology,8.4;8.3,9.2,9.7,9.17
S020,2024-2025,11,11B1,History,9.8;9.7,8.1,9.1,9.0
S020,2024-2025,11,11B1,Geography,8.3;9.3,8.5,9.7,9.1
S020,2025-2026,12,12C1,Math,8.2;9.4,9.7,9.9,9.53
S020,2025-2026,12,12C1,Literature,8.6;9.3,8.3,8.7,8.66
S020,2025-2026,12,12C1,English,8.2;9.2,9.1,9.7,9.24
S020,2025-2026,12,12C1,Physics,8.5;9.4,9.6,9.9,9.54
S020,2025-2026,12,12C1,Chemistry,10.0;9.8,8.3,8.8,8.97
S020,2025-2026,12,12C1,Biology,10.0;9.3,8.8,9.2,9.21
S020,2025-2026,12,12C1,History,8.9;9.0,8.7,8.7,8.77
S020,2025-2026,12,12C1,Geography,9.1;9.9,9.4,9.4,9.43
S021,2023-2024,10,10A2,Math,6.2;8.4,5.7,6.9,6.67
S021,2023-2024,10,10A2,Literature,8.1;5.6,6.1,6.3,6.4
S021,2023-2024,10,10A2,English,7.3;7.9,7.9,6.9,7.39
S021,2023-2024,10,10A2,Physics,6.4;8.0,7.5,7.9,7.59
S021,2023-2024,10,10A2,Chemistry,6.8;7.0,5.8,8.4,7.23
S021,2023-2024,10,10A2,Biology,7.7;7.6,6.5,5.9,6.57
S021,2023-2024,10,10A2,History,6.2;8.1,5.5,5.4,5.93
S021,2023-2024,10,10A2,Geography,5.8;5.5,7.7,6.9,6.77
S021,2024-2025,11,11B1,Math,6.2;8.2,5.5,8.1,7.1
S021,2024-2025,11,11B1,Literature,8.1;8.2,7.0,5.3,6.6
S021,2024-2025,11,11B1,English,6.4;5.7,5.1,7.0,6.19
S021,2024-2025,11,11B1,Physics,8.4;8.0,5.2,7.0,6.83
S021,2024-2025,11,11B1,Chemistry,6.1;7.9,6.1,7.1,6.79
S021,2024-2025,11,11B1,Biology,6.3;7.1,6.9,8.1,7.36
S021,2024-2025,11,11B1,History,7.5;6.3,6.1,5.7,6.16
S021,2024-2025,11,11B1,Geography,6.2;6.3,6.7,6.8,6.61
S021,2025-2026,12,12C1,Math,7.8;7.8,7.4,5.4,6.66
S021,2025-2026,12,12C1,Literature,7.1;6.6,6.0,7.7,6.97
S021,2025-2026,12,12C1,English,8.2;7.5,5.8,8.4,7.5
S021,2025-2026,12,12C1,Physics,7.5;8.5,5.6,7.8,7.23
S021,2025-2026,12,12C1,Chemistry,8.3;6.8,7.2,5.4,6.53
S021,2025-2026,12,12C1,Biology,6.4;6.1,6.4,5.8,6.1
S021,2025-2026,12,12C1,History,7.3;8.0,7.3,7.6,7.53
S021,2025-2026,12,12C1,Geography,5.6;8.1,5.8,5.9,6.14
S022,2023-2024,10,10A1,Math,5.6;7.9,5.9,8.4,7.21
S022,2023-2024,10,10A1,Literature,5.5;8.3,5.5,7.0,6.54
S022,2023-2024,10,10A1,English,7.5;7.2,5.6,8.1,7.17
S022,2023-2024,10,10A1,Physics,8.3;6.5,6.5,6.0,6.54
S022,2023-2024,10,10A1,Chemistry,5.9;6.1,6.9,5.5,6.04
S022,2023-2024,10,10A1,Biology,8.0;7.2,5.4,5.2,5.94
S022,2023-2024,10,10A1,History,7.5;8.0,5.8,6.7,6.74
S022,2023-2024,10,10A1,Geography,6.9;7.9,7.7,8.1,7.79
S022,2024-2025,11,11B1,Math,7.8;6.0,7.3,6.4,6.8
S022,2024-2025,11,11B1,Literature,7.9;7.2,6.8,5.5,6.46
S022,2024-2025,11,11B1,English,6.5;7.1,5.1,5.6,5.8
S022,2024-2025,11,11B1,Physics,7.9;6.3,7.6,7.5,7.41
S022,2024-2025,11,11B1,Chemistry,6.3;6.9,6.7,6.8,6.71
S022,2024-2025,11,11B1,Biology,7.7;5.5,6.4,5.8,6.2
S022,2024-2025,11,11B1,History,6.4;6.7,6.1,6.9,6.57
S022,2024-2025,11,11B1,Geography,7.3;6.9,5.9,8.4,7.31
S022,2025-2026,12,12C1,Math,6.5;8.4,6.4,6.9,6.91
S022,2025-2026,12,12C1,Literature,6.3;6.1,6.6,5.1,5.84
S022,2025-2026,12,12C1,English,8.3;7.8,6.4,5.4,6.44
S022,2025-2026,12,12C1,Physics,7.3;6.1,6.0,5.9,6.16
S022,2025-2026,12,12C1,Chemistry,6.4;6.3,6.6,6.4,6.44
S022,2025-2026,12,12C1,Biology,8.3;6.9,7.6,6.2,7.0
S022,2025-2026,12,12C1,History,6.9;8.1,5.5,5.1,5.9
S022,2025-2026,12,12C1,Geography,6.6;7.7,6.1,8.0,7.21
S023,2023-2024,10,10A1,Math,8.1;8.7,9.6,8.7,8.87
S023,2023-2024,10,10A1,Literature,9.9;10.0,8.3,9.0,9.07
S023,2023-2024,10,10A1,English,9.9;9.3,8.4,8.7,8.87
S023,2023-2024,10,10A1,Physics,9.2;8.8,8.2,8.6,8.6
S023,2023-2024,10,10A1,Chemistry,9.6;8.8,8.1,9.0,8.8
S023,2023-2024,10,10A1,Biology,9.2;8.8,9.8,8.8,9.14
S023,2023-2024,10,10A1,History,9.0;9.7,9.5,8.6,9.07
S023,2023-2024,10,10A1,Geography,8.9;8.8,9.6,8.7,9.0
S023,2024-2025,11,11B2,Math,9.1;8.3,8.9,9.7,9.19
S023,2024-2025,11,11B2,Literature,9.8;8.9,8.6,9.3,9.11
S023,2024-2025,11,11B2,English,9.4;8.4,8.9,9.1,8.99
S023,2024-2025,11,11B2,Physics,9.0;9.8,8.6,8.7,8.87
S023,2024-2025,11,11B2,Chemistry,9.2;8.6,8.6,8.8,8.77
S023,2024-2025,11,11B2,Biology,8.7;9.6,9.8,8.7,9.14
S023,2024-2025,11,11B2,History,8.3;8.5,8.7,9.4,8.91
S023,2024-2025,11,11B2,Geography,8.8;9.1,9.9,9.7,9.54
S023,2025-2026,12,12C1,Math,8.3;8.6,9.3,8.8,8.84
S023,2025-2026,12,12C1,Literature,9.3;10.0,10.0,9.1,9.51
S023,2025-2026,12,12C1,English,9.2;9.1,9.4,9.1,9.2
S023,2025-2026,12,12C1,Physics,8.5;8.4,8.7,8.9,8.71
S023,2025-2026,12,12C1,Chemistry,8.3;10.0,9.4,9.2,9.24
S023,2025-2026,12,12C1,Biology,8.6;10.0,8.1,9.2,8.91
S023,2025-2026,12,12C1,History,8.9;9.4,9.7,8.7,9.11
S023,2025-2026,12,12C1,Geography,9.8;9.3,9.9,9.1,9.46
S024,2023-2024,10,10A2,Math,6.0;6.0,7.4,7.8,7.17
S024,2023-2024,10,10A2,Literature,6.1;8.0,6.6,5.6,6.3
S024,2023-2024,10,10A2,English,7.6;5.7,7.0,5.5,6.26
S024,2023-2024,10,10A2,Physics,7.1;7.5,6.9,7.3,7.19
S024,2023-2024,10,10A2,Chemistry,8.2;8.4,7.1,8.4,8.0
S024,2023-2024,10,10A2,Biology,6.2;8.1,7.5,7.2,7.27
S024,2023-2024,10,10A2,History,7.6;7.5,6.6,7.9,7.43
S024,2023-2024,10,10A2,Geography,6.2;6.4,6.1,7.2,6.63
S024,2024-2025,11,11B1,Math,8.1;6.8,5.3,7.2,6.73
S024,2024-2025,11,11B1,Literature,7.8;7.3,7.2,8.4,7.81
S024,2024-2025,11,11B1,English,6.8;6.6,6.9,5.0,6.03
S024,2024-2025,11,11B1,Physics,5.8;5.7,7.8,7.1,6.91
S024,2024-2025,11,11B1,Chemistry,6.5;8.2,7.2,7.3,7.29
S024,2024-2025,11,11B1,Biology,8.1;6.2,5.1,7.1,6.54
S024,2024-2025,11,11B1,History,7.3;6.2,5.8,5.6,5.99
S024,2024-2025,11,11B1,Geography,5.5;5.7,7.6,5.6,6.17
S024,2025-2026,12,12C1,Math,7.1;7.7,5.1,7.7,6.87
S024,2025-2026,12,12C1,Literature,8.5;5.8,7.3,7.4,7.3
S024,2025-2026,12,12C1,English,6.7;8.3,5.6,7.4,6.91
S024,2025-2026,12,12C1,Physics,5.5;6.2,5.9,6.9,6.31
S024,2025-2026,12,12C1,Chemistry,7.9;6.4,5.7,6.3,6.37
S024,2025-2026,12,12C1,Biology,5.8;7.4,7.4,7.7,7.3
S024,2025-2026,12,12C1,History,5.5;7.5,5.1,7.2,6.4
S024,2025-2026,12,12C1,Geography,6.9;6.7,7.9,5.4,6.51
S025,2023-2024,10,10A1,Math,8.2;6.2,6.3,5.4,6.17
S025,2023-2024,10,10A1,Literature,8.4;6.6,5.3,5.2,5.89
S025,2023-2024,10,10A1,English,7.3;6.3,5.3,6.1,6.07
S025,2023-2024,10,10A1,Physics,6.2;6.4,7.9,6.6,6.89
S025,2023-2024,10,10A1,Chemistry,7.1;8.4,5.9,5.9,6.43
S025,2023-2024,10,10A1,Biology,7.1;7.6,6.1,7.3,6.97
S025,2023-2024,10,10A1,History,7.0;7.0,7.9,5.9,6.79
S025,2023-2024,10,10A1,Geography,7.1;8.1,5.8,5.4,6.14
S025,2024-2025,11,11B1,Math,7.2;8.4,7.5,6.2,7.03
S025,2024-2025,11,11B1,Literature,7.1;6.2,6.8,8.0,7.27
S025,2024-2025,11,11B1,English,5.6;8.2,6.1,5.5,6.07
S025,2024-2025,11,11B1,Physics,6.1;5.8,5.6,7.5,6.51
S025,2024-2025,11,11B1,Chemistry,6.8;6.2,7.6,7.6,7.29
S025,2024-2025,11,11B1,Biology,7.3;6.5,8.0,7.6,7.51
S025,2024-2025,11,11B1,History,6.9;6.7,5.7,6.5,6.36
S025,2024-2025,11,11B1,Geography,7.6;6.9,5.5,7.7,6.94
S025,2025-2026,12,12C1,Math,7.3;8.3,8.0,5.2,6.74
S025,2025-2026,12,12C1,Literature,7.3;7.9,5.6,6.4,6.51
S025,2025-2026,12,12C1,English,6.8;8.1,6.1,5.8,6.36
S025,2025-2026,12,12C1,Physics,7.9;5.6,6.7,5.3,6.11
S025,2025-2026,12,12C1,Chemistry,7.7;6.1,5.7,7.7,6.9
S025,2025-2026,12,12C1,Biology,7.9;8.1,7.5,6.3,7.13
S025,2025-2026,12,12C1,History,6.1;7.1,5.2,5.3,5.64
S025,2025-2026,12,12C1,Geography,5.8;6.0,6.0,5.7,5.84
S026,2023-2024,10,10A2,Math,6.9;5.6,7.5,6.7,6.8
S026,2023-2024,10,10A2,Literature,7.9;6.9,7.8,6.5,7.13
S026,2023-2024,10,10A2,English,6.1;5.6,7.9,8.3,7.49
S026,2023-2024,10,10A2,Physics,6.1;6.4,8.0,7.1,7.11
S026,2023-2024,10,10A2,Chemistry,7.3;6.5,6.2,7.3,6.87
S026,2023-2024,10,10A2,Biology,7.8;7.6,6.4,7.8,7.37
S026,2023-2024,10,10A2,History,6.2;8.3,5.3,7.6,6.84
S026,2023-2024,10,10A2,Geography,8.1;6.2,7.5,8.3,7.74
S026,2024-2025,11,11B1,Math,5.8;7.2,6.9,6.9,6.79
S026,2024-2025,11,11B1,Literature,8.3;7.3,7.3,6.2,6.97
S026,2024-2025,11,11B1,English,6.9;7.6,5.4,5.0,5.76
S026,2024-2025,11,11B1,Physics,7.5;8.3,5.9,8.0,7.37
S026,2024-2025,11,11B1,Chemistry,7.8;8.4,5.6,5.4,6.23
S026,2024-2025,11,11B1,Biology,6.1;6.3,7.0,8.3,7.33
S026,2024-2025,11,11B1,History,7.1;8.1,6.0,6.2,6.54
S026,2024-2025,11,11B1,Geography,8.4;6.8,6.4,8.3,7.56
S026,2025-2026,12,12C1,Math,7.9;8.0,8.0,5.8,7.04
S026,2025-2026,12,12C1,Literature,6.9;7.3,6.0,7.0,6.74
S026,2025-2026,12,12C1,English,8.1;5.9,5.1,5.7,5.9
S026,2025-2026,12,12C1,Physics,6.8;7.0,7.4,5.2,6.31
S026,2025-2026,12,12C1,Chemistry,5.5;6.2,7.0,6.9,6.63
S026,2025-2026,12,12C1,Biology,8.1;7.3,5.7,7.4,7.0
S026,2025-2026,12,12C1,History,5.9;6.8,6.8,6.1,6.37
S026,2025-2026,12,12C1,Geography,6.2;5.7,7.4,7.5,7.03
S027,2023-2024,10,10A1,Math,8.2;6.1,7.3,5.1,6.31
S027,2023-2024,10,10A1,Literature,8.4;5.7,5.7,7.7,6.94
S027,2023-2024,10,10A1,English,7.1;6.8,5.6,5.4,5.9
S027,2023-2024,10,10A1,Physics,8.0;7.8,6.8,8.1,7.67
S027,2023-2024,10,10A1,Chemistry,6.3;6.1,6.6,5.3,5.93
S027,2023-2024,10,10A1,Biology,5.5;6.2,5.8,7.1,6.37
S027,2023-2024,10,10A1,History,8.3;7.1,5.2,7.2,6.77
S027,2023-2024,10,10A1,Geography,7.1;6.2,6.1,5.6,6.04
S027,2024-2025,11,11B2,Math,5.9;6.0,7.5,8.5,7.49
S027,2024-2025,11,11B2,Literature,5.5;6.9,6.3,8.1,7.04
S027,2024-2025,11,11B2,English,5.9;6.1,7.4,7.9,7.21
S027,2024-2025,11,11B2,Physics,5.7;8.0,5.8,6.9,6.57
S027,2024-2025,11,11B2,Chemistry,6.4;8.0,7.7,6.8,7.17
S027,2024-2025,11,11B2,Biology,7.3;7.8,5.1,5.7,6.06
S027,2024-2025,11,11B2,History,7.4;7.1,6.8,5.7,6.46
S027,2024-2025,11,11B2,Geography,6.6;7.8,6.0,6.2,6.43
S027,2025-2026,12,12C1,Math,7.0;6.5,6.4,7.0,6.76
S027,2025-2026,12,12C1,Literature,7.9;7.2,6.0,5.8,6.36
S027,2025-2026,12,12C1,English,8.2;5.8,6.2,5.7,6.21
S027,2025-2026,12,12C1,Physics,6.5;6.1,6.0,6.5,6.3
S027,2025-2026,12,12C1,Chemistry,6.2;6.1,8.0,7.5,7.26
S027,2025-2026,12,12C1,Biology,7.3;7.2,7.0,7.5,7.29
S027,2025-2026,12,12C1,History,7.9;7.7,6.2,5.1,6.19
S027,2025-2026,12,12C1,Geography,5.8;7.1,6.8,6.4,6.53
S028,2023-2024,10,10A2,Math,8.2;6.0,6.6,6.8,6.83
S028,2023-2024,10,10A2,Literature,5.7;5.8,6.4,6.4,6.21
S028,2023-2024,10,10A2,English,6.4;6.0,7.4,5.3,6.16
S028,2023-2024,10,10A2,Physics,7.1;5.8,5.0,6.5,6.06
S028,2023-2024,10,10A2,Chemistry,6.8;6.9,6.6,6.3,6.54
S028,2023-2024,10,10A2,Biology,5.5;5.6,5.7,6.0,5.79
S028,2023-2024,10,10A2,History,6.0;5.9,6.3,6.2,6.16
S028,2023-2024,10,10A2,Geography,8.0;7.9,7.7,7.3,7.6
S028,2024-2025,11,11B1,Math,5.6;8.2,7.2,5.5,6.39
S028,2024-2025,11,11B1,Literature,5.9;7.2,7.4,7.5,7.2
S028,2024-2025,11,11B1,English,6.0;6.6,5.3,8.5,6.96
S028,2024-2025,11,11B1,Physics,7.7;7.6,7.1,5.4,6.53
S028,2024-2025,11,11B1,Chemistry,7.1;6.3,7.3,6.6,6.83
S028,2024-2025,11,11B1,Biology,5.9;6.7,7.3,6.4,6.63
S028,2024-2025,11,11B1,History,7.3;8.3,5.5,5.3,6.07
S028,2024-2025,11,11B1,Geography,5.9;8.3,5.2,6.2,6.17
S028,2025-2026,12,12C1,Math,6.6;8.4,7.2,7.2,7.29
S028,2025-2026,12,12C1,Literature,8.2;6.8,5.8,6.8,6.71
S028,2025-2026,12,12C1,English,7.0;6.7,5.8,8.2,7.13
S028,2025-2026,12,12C1,Physics,7.4;6.2,7.0,8.5,7.59
S028,2025-2026,12,12C1,Chemistry,8.1;6.5,7.7,6.5,7.07
S028,2025-2026,12,12C1,Biology,6.6;5.6,5.8,8.3,6.96
S028,2025-2026,12,12C1,History,7.7;8.1,7.3,5.2,6.57
S028,2025-2026,12,12C1,Geography,6.9;5.9,6.7,7.8,7.09
S029,2023-2024,10,10A2,Math,6.8;7.0,6.9,6.6,6.77
S029,2023-2024,10,10A2,Literature,8.4;5.7,6.4,8.5,7.49
S029,2023-2024,10,10A2,English,8.0;6.1,5.2,5.4,5.81
S029,2023-2024,10,10A2,Physics,5.9;8.1,5.6,8.3,7.16
S029,2023-2024,10,10A2,Chemistry,7.3;6.3,5.3,5.2,5.69
S029,2023-2024,10,10A2,Biology,6.5;6.3,7.5,6.5,6.76
S029,2023-2024,10,10A2,History,6.2;7.5,5.8,8.3,7.17
S029,2023-2024,10,10A2,Geography,7.5;7.8,7.8,7.4,7.59
S029,2024-2025,11,11B1,Math,5.6;8.4,5.5,6.6,6.4
S029,2024-2025,11,11B1,Literature,5.8;8.5,6.8,6.7,6.86
S029,2024-2025,11,11B1,English,7.1;7.0,5.8,6.6,6.5
S029,2024-2025,11,11B1,Physics,7.8;7.1,8.0,5.0,6.56
S029,2024-2025,11,11B1,Chemistry,6.6;8.0,6.2,6.1,6.47
S029,2024-2025,11,11B1,Biology,6.3;6.3,5.5,8.3,6.93
S029,2024-2025,11,11B1,History,6.8;8.2,7.3,7.3,7.36
S029,2024-2025,11,11B1,Geography,7.8;6.8,6.3,5.6,6.29
S029,2025-2026,12,12C1,Math,5.7;6.9,5.5,7.3,6.5
S029,2025-2026,12,12C1,Literature,8.1;5.8,6.2,5.4,6.07
S029,2025-2026,12,12C1,English,8.5;6.4,6.5,8.0,7.41
S029,2025-2026,12,12C1,Physics,6.6;7.8,7.0,6.3,6.76
S029,2025-2026,12,12C1,Chemistry,6.3;7.5,7.8,5.5,6.56
S029,2025-2026,12,12C1,Biology,8.2;6.3,8.0,8.0,7.79
S029,2025-2026,12,12C1,History,7.2;5.8,5.0,6.3,5.99
S029,2025-2026,12,12C1,Geography,5.7;6.7,6.4,5.7,6.04
S030,2023-2024,10,10A1,Math,5.9;8.0,7.7,8.0,7.61
S030,2023-2024,10,10A1,Literature,5.6;6.6,6.9,6.9,6.67
S030,2023-2024,10,10A1,English,7.7;6.8,7.6,5.2,6.47
S030,2023-2024,10,10A1,Physics,5.7;6.1,5.9,6.9,6.33
S030,2023-2024,10,10A1,Chemistry,7.2;7.6,7.1,5.3,6.41
S030,2023-2024,10,10A1,Biology,5.7;8.3,5.9,8.2,7.2
S030,2023-2024,10,10A1,History,7.4;6.1,7.0,7.7,7.23
S030,2023-2024,10,10A1,Geography,6.4;7.2,5.3,5.6,5.86
S030,2024-2025,11,11B1,Math,6.9;7.7,5.2,5.3,5.84
S030,2024-2025,11,11B1,Literature,7.1;6.1,7.8,6.5,6.9
S030,2024-2025,11,11B1,English,6.6;7.8,5.1,7.9,6.9
S030,2024-2025,11,11B1,Physics,6.2;6.5,7.7,6.7,6.89
S030,2024-2025,11,11B1,Chemistry,6.3;6.9,7.8,6.9,7.07
S030,2024-2025,11,11B1,Biology,7.3;7.4,6.6,7.4,7.16
S030,2024-2025,11,11B1,History,5.8;6.6,5.7,7.6,6.66
S030,2024-2025,11,11B1,Geography,6.8;7.7,7.1,8.2,7.61
S030,2025-2026,12,12C1,Math,5.8;5.7,6.4,6.8,6.39
S030,2025-2026,12,12C1,Literature,6.2;7.5,6.1,6.4,6.44
S030,2025-2026,12,12C1,English,7.9;7.5,5.1,6.0,6.23
S030,2025-2026,12,12C1,Physics,6.7;6.6,7.3,6.9,6.94
S030,2025-2026,12,12C1,Chemistry,7.0;8.3,6.9,8.0,7.59
S030,2025-2026,12,12C1,Biology,6.4;6.2,7.9,8.3,7.61
S030,2025-2026,12,12C1,History,8.0;6.9,5.5,8.0,7.13
S030,2025-2026,12,12C1,Geography,7.6;6.8,7.2,7.0,7.11
S031,2023-2024,10,10A2,Math,9.5;8.7,8.2,8.6,8.63
